Id,SalePrice,GrLivArea,OverallQual,YearBuilt,Neighborhood,RecentPriceTrend,PropertyTax,CrimeRate,SchoolRating,Price_per_sqft,Distance_to_city
366,147000,1344,5,1920,IDOTRR,-1.1389736219922577,3121.208532996633,1.6812975457880872,2,109.375,21.21143572309265
367,159000,1394,6,1963,NAmes,4.611905638239142,1167.804893726545,4.490434809252381,6,114.06025824964132,15.467998070012134
368,165000,1431,6,1962,NAmes,4.053506419560637,4873.955110377536,8.231838935163431,2,115.30398322851153,13.52436573679466
369,132000,1268,5,1954,NAmes,-3.0420886521070356,4194.856766618299,9.115966256916058,6,104.10094637223975,4.35484259719124
370,162000,1287,5,1959,NAmes,-4.3063869912483455,2171.288146803859,2.8312546824783626,2,125.87412587412588,9.084481992157562
371,172400,1664,6,2000,Gilbert,-3.9922199862257335,4919.881317435403,1.6027625082274437,4,103.60576923076923,26.13429359811644
372,134432,1588,4,1959,ClearCr,-4.8177817434845025,3407.5263585452885,8.896154078195547,7,84.65491183879094,27.18135794109357
373,125000,752,6,1984,SawyerW,-4.055570392440716,3329.690632828986,4.504644450809877,8,166.22340425531914,0.5220573969306663
374,123000,1319,5,1953,NAmes,1.8300677341635687,3992.2927177181286,5.87584867840807,3,93.2524639878696,18.027023548587763
375,219500,1928,7,2003,CollgCr,-4.28811351539771,4247.07915236055,9.71259230845683,9,113.84854771784232,21.719367966240853
376,61000,904,1,1922,Edwards,-1.8102436970623872,3625.9144293260106,1.5990825512280056,2,67.47787610619469,18.753035982499384
377,148000,914,5,1996,CollgCr,3.448753109694545,1512.3829854648002,6.83486206706886,8,161.92560175054706,2.9095530635574423
378,340000,2466,8,2004,Somerst,-4.767280642641741,2353.0700239779935,1.6669488031738036,8,137.87510137875103,6.922884514567616
379,394432,1856,9,2010,StoneBr,3.1446848258893585,4712.334561304198,4.379220356198504,4,212.51724137931035,7.885037887750888
380,179000,1800,6,2000,Gilbert,-2.1814522522660007,1898.4624473754077,8.234330906741022,1,99.44444444444444,25.035876623500144
381,127000,1691,5,1924,SWISU,-3.8183517237834375,2488.6680953500536,4.90125009480071,1,75.10348905972798,14.164383371113153
382,187750,1301,7,2006,Somerst,1.9673716536415062,2728.307531776784,9.974641185126554,2,144.31206764027672,14.861432252266486
383,213500,1797,7,2006,CollgCr,1.2894284677988397,2757.6199587778087,6.031533564519419,9,118.80912632164718,28.079344873358004
384,76000,784,6,1928,SawyerW,3.7747201352705293,3451.758329978102,3.8904593737235813,2,96.93877551020408,19.294033721214106
385,240000,1953,6,1992,ClearCr,2.350710438038858,4772.303350978831,2.981001933142778,2,122.88786482334869,27.010697195803584
386,192000,1269,8,2004,Blmngtn,3.034809303848485,1962.77084733002,4.154684808575457,6,151.30023640661938,13.967011232575222
387,81000,1184,5,1910,Edwards,-2.179654274286935,1486.0055052036723,4.352799463835957,7,68.41216216216216,4.90836962628968
388,125000,1125,6,1976,Edwards,-3.225604562202772,1789.8819594397492,1.6184230995156488,7,111.11111111111111,27.933100025185528
389,191000,1479,7,1999,CollgCr,2.506147516408584,4547.699600837078,4.326167794840958,9,129.14131169709262,14.031800912192379
390,426000,2332,10,2007,NridgHt,3.0683473926726403,3583.2432506208243,5.178146677653024,6,182.67581475128645,5.858126945425245
391,119000,1367,5,1900,Edwards,4.905051420006734,2143.6271569566406,7.504639770149242,8,87.05193855157279,9.420674338965707
392,215000,1961,6,2001,Mitchel,-0.8738232308857352,4263.787755874469,6.910565362494472,6,109.63793982661907,1.9986763958237963
393,106500,882,5,1959,NAmes,-1.279819142072168,4445.479985453744,7.378890897062388,2,120.74829931972789,14.314867447963362
394,100000,788,4,1941,BrkSide,2.764129607419968,4386.057354761112,1.0752731368917139,1,126.90355329949239,25.66728107135198
395,109000,1034,5,1940,OldTown,-1.5919645974698216,4675.706134558218,2.9590065962248246,5,105.41586073500967,28.040623452197337
396,129000,1144,5,1956,Edwards,4.3075732560356474,2008.9640806934462,6.955158595598708,9,112.76223776223776,28.01176512135749
397,123000,894,5,1972,CollgCr,3.584127518430119,4020.167714985113,5.3559043136177245,8,137.58389261744966,4.1942857560480284
398,169500,1812,5,1962,NAmes,-0.710059726249817,2842.15798909656,1.0478212810151135,4,93.54304635761589,11.770589534076182
399,67000,1077,5,1920,IDOTRR,2.5087106779149737,4367.994211560246,8.240451781886401,5,62.20984215413185,1.332748409695838
400,241000,1550,7,2006,Somerst,2.5454287408468232,3913.962708646453,7.955286159613037,5,155.48387096774192,25.727377676658445
401,245500,1288,8,1996,Veenker,-3.968761311640674,4105.789785998899,5.935772466942064,6,190.6055900621118,11.083294979627578
402,164990,1310,7,2005,CollgCr,4.0255290667956665,3624.647350724286,1.598169931986449,3,125.94656488549619,19.117952322820926
403,108000,672,5,1940,Sawyer,0.05252372447857123,1709.7150778788275,7.8986354457932615,5,160.71428571428572,21.589503923280013
404,258000,2263,8,1998,NoRidge,3.2645746610774165,3180.1076755877534,6.253422289582275,2,114.00795404330535,13.180417757423085
405,168000,1572,6,1995,Gilbert,-1.7995039896938825,4938.678958098033,8.037639794421633,10,106.87022900763358,9.540048928232169
406,150000,1620,4,1976,Sawyer,3.9552322849620047,4749.5522659884755,7.765722931562564,1,92.5925925925926,28.88528084842037
407,115000,1639,6,1936,SWISU,-1.107983212658369,1172.6949431880466,8.227018647620534,1,70.1647345942648,28.9524026382037
408,177000,1680,6,1915,Crawfor,-4.891623485197016,1659.2592629177484,5.6620725976416235,10,105.35714285714286,9.038372856885648
409,280000,2172,7,2006,NridgHt,4.053819764192637,1526.9150938182477,2.262920663741635,7,128.9134438305709,14.648940353961514
410,339750,2078,8,2007,Somerst,-4.087133232138664,3903.919639941182,7.040417260417198,2,163.4985563041386,29.19890268047066
411,60000,1276,5,1958,Edwards,-1.8068636240958513,4271.14131942778,6.584264065467735,4,47.02194357366771,0.6436180258373452
412,145000,1056,5,1955,Gilbert,4.5006196705080495,1854.0454652426877,7.6802786847917845,5,137.31060606060606,12.674008327184902
413,222000,1478,7,2009,Somerst,4.506071469375561,3023.410771807316,2.5289290544566176,7,150.20297699594045,3.4634977155885687
414,115000,1028,5,1927,OldTown,0.7343788812328613,4362.8121120447995,2.754776799102603,2,111.86770428015564,15.520159984096777
415,228000,2097,7,1993,SawyerW,1.3183721216979922,3931.2061790650023,9.013685654973957,6,108.72675250357653,1.227763658944371
416,181134,1340,7,2007,Gilbert,-0.5155447802168025,3168.948821967393,7.749800186068637,1,135.17462686567166,12.503503726023522
417,149500,1400,6,1978,Sawyer,-2.0678922830193547,3361.390761835092,9.174056398302906,7,106.78571428571429,7.0106227061673865
418,239000,2624,6,1918,Crawfor,-1.7133545463008404,3033.44218766512,7.8284378904752865,9,91.08231707317073,16.23259669253285
419,126000,1134,5,1940,Edwards,1.7251845607703844,2190.193805275282,6.374397753912717,5,111.11111111111111,29.88181264847064
420,142000,1056,5,1968,NAmes,2.5237452943768,3260.0879714360644,6.887194633250863,5,134.46969696969697,24.115815101239058
421,206300,1344,7,1997,Mitchel,2.915790437258485,3755.5412082003627,9.00215131546009,4,153.4970238095238,25.44644170292043
422,215000,1602,6,1977,NWAmes,2.896181427945539,4493.291663443231,6.209260790607464,3,134.207240948814,19.240317127092887
423,113000,988,5,1954,Mitchel,-4.087938969513097,3545.1654159169925,6.691521918955487,9,114.37246963562752,1.7260155240316275
424,315000,2630,8,1998,NoRidge,-0.05579695297418574,4044.486148172632,2.408290444032405,5,119.77186311787072,6.600531443302252
425,139000,1196,6,1956,NAmes,-4.424412399833557,1640.286539818292,5.265290981044925,8,116.22073578595318,27.789404415188123
426,135000,1389,7,1946,OldTown,0.4952888232373551,2846.22989767916,7.44757400762289,9,97.19222462203024,11.30033697889816
427,275000,1644,7,1989,SawyerW,-0.5846949862662303,1037.326479308373,3.4384842848472887,5,167.27493917274938,3.55728343118347
428,109008,907,4,1957,NAmes,3.877041827582998,1986.7154580864922,2.820287624720814,10,120.18522601984564,21.22095829305296
429,195400,1208,7,2007,CollgCr,-1.4908498744792134,3905.8468604520194,3.82444127401974,9,161.75496688741723,9.334002856060511
430,175000,1412,6,1988,Timber,-3.829329835723941,4967.239805397454,3.173505651935501,2,123.93767705382436,8.431278930673065
431,85400,987,6,1971,BrDale,-3.5700831794716414,1396.7123983488636,2.934213733327563,9,86.52482269503547,29.94033493896868
432,79900,1198,6,1920,OldTown,2.615106317174723,2605.977263445153,4.823657585812782,4,66.69449081803005,25.815098288286304
433,122500,1365,5,1971,BrDale,1.182180633162611,4200.283874796638,9.170546624951808,6,89.74358974358974,12.534165641851311
434,181000,1604,6,1997,Gilbert,-3.9887732387720973,1816.1425385155953,5.563536820648465,6,112.8428927680798,29.417705630586724
435,81000,630,4,1972,MeadowV,-4.158931938850026,3220.3397972091448,2.691283427337907,6,128.57142857142858,19.6783400908668
436,212000,1661,7,1996,CollgCr,2.0096913145911994,3932.2851841186994,1.6927450244278668,2,127.63395544852499,22.38966233045293
437,116000,1118,6,1920,OldTown,-4.272369936358064,3463.941801040716,7.265405306241327,7,103.7567084078712,1.429634770925242
438,119000,904,6,1926,BrkSide,3.218600592903563,1752.0989384616646,4.445188879927491,6,131.63716814159292,4.087355150767685
439,90350,694,5,1913,Crawfor,2.0624222715649623,2421.5382747429576,8.396478519268234,1,130.18731988472624,19.17601123163903
440,110000,1196,6,1920,Edwards,-4.186512193581002,4135.167137941589,6.935596917766931,2,91.97324414715719,27.021207488159774
441,555000,2402,10,2008,NridgHt,-4.15162285914808,3216.9060565280665,8.166173054872317,7,231.05745212323063,18.900439919584073
442,118000,1440,4,1955,Edwards,4.866395785011754,1020.918454171651,3.4475143547660387,1,81.94444444444444,4.453734382410257
443,162900,1573,5,1930,BrkSide,-1.257292042438797,4043.9630401123754,7.231230302149523,1,103.56007628734902,3.9149213642665766
444,172500,1258,7,2006,Blmngtn,-1.293578529331091,1141.2454197609563,3.376557862243469,1,137.12241653418124,25.40348392681041
445,210000,1908,7,1994,CollgCr,3.1279956725750253,3982.9351309249287,9.451616315052624,8,110.062893081761,4.609418991883472
446,127500,1689,6,1956,Edwards,4.472485773838587,1809.9222406609497,6.7273685338003695,4,75.48845470692717,15.84684283486875
447,190000,1888,6,1966,NAmes,4.860010638228708,4832.293920477521,3.920606201578079,4,100.63559322033899,1.594842938887917
448,199900,1886,7,1998,Gilbert,2.5337818525894162,2471.7630052083377,3.425606760630454,2,105.9915164369035,2.8797581380397324
449,119500,1376,6,1937,IDOTRR,-1.2374041446908421,2307.726465352316,2.718339265644792,1,86.84593023255815,20.334273895464513
450,120000,1183,3,1948,OldTown,-4.164992833013312,1595.5522013297787,7.25176863004355,10,101.43702451394759,20.83085160761174
451,110000,813,6,1930,OldTown,2.7714691592743677,2222.4168619608595,2.968440516981346,9,135.30135301353013,10.57334749494905
452,280000,1533,7,1975,ClearCr,0.58404249735805,4506.603047312802,6.357729393347402,7,182.64840182648402,6.860488074669821
453,204000,1756,6,1996,Timber,-0.7577799075302369,4985.337350508989,3.381715242328216,4,116.17312072892939,24.504452987340585
454,210000,1590,8,2008,Somerst,4.06354385094736,2473.2381220273933,6.9577205031448175,6,132.0754716981132,6.9045452693617655
455,188000,1728,5,1976,Mitchel,-3.888025176938487,2794.4425238181702,8.334457556864852,2,108.79629629629629,16.489798555158202
456,175500,1242,7,1973,NWAmes,-0.07374895709140894,3888.283752810948,8.002227188301879,7,141.30434782608697,29.06216080545571
457,98000,1344,5,1916,OldTown,-4.886463552325809,4544.783121860299,7.847661978377036,2,72.91666666666667,4.861646916940321
458,256000,1663,4,1954,ClearCr,-0.3133935800587375,3372.1773367471365,2.6895016512302687,10,153.9386650631389,28.255849891093913
459,161000,1666,8,1925,OldTown,-4.436967243181627,2566.1027927113173,1.7954645228606685,8,96.63865546218487,5.895345065525725
460,110000,1203,5,1950,BrkSide,-3.8118208373192806,2650.487363394495,7.290539456386471,8,91.4380714879468,17.239574636685273
461,263435,1935,8,2009,Somerst,-3.8247375322289514,3782.4725859872274,4.315124924149162,1,136.1421188630491,11.621727502782965
462,155000,1135,7,1936,SWISU,1.492103021160636,1012.8730544171148,4.891116037630126,8,136.56387665198238,28.965393744303864
463,62383,864,5,1965,Sawyer,2.4604487926542333,3478.3573498393625,1.2803418351405196,2,72.20254629629629,8.569489855557139
464,188700,1660,6,1934,Crawfor,0.833687650971596,2421.97204176543,3.3361880434754427,6,113.67469879518072,12.289911061529732
465,124000,1040,5,1978,CollgCr,4.6217254847454186,4176.789325108337,1.303087634870176,1,119.23076923076923,29.494373476734904
466,178740,1414,7,2004,Blmngtn,-1.2512942047629592,1371.9625592925286,8.912671953411229,5,126.4073550212164,16.32587654005996
467,167000,1277,7,1970,NAmes,-2.1428791371813927,3352.809067793562,3.190570148966774,7,130.7752545027408,15.327588410826978
468,146500,1644,5,1942,NAmes,3.6859912818946032,2923.891559544495,6.016034526157073,10,89.11192214111922,8.104465402017743
469,250000,1634,8,2006,NridgHt,-2.764041614805474,3569.3021036209097,1.3508138859501737,1,152.99877600979192,21.19022502915802
470,187000,1710,6,1993,SawyerW,4.632225394406113,1259.4143779318733,7.001626521750922,2,109.35672514619883,0.9240020774444404
471,212000,1502,8,1985,StoneBr,-4.878455253101837,3319.9351497125253,3.907246111786845,7,141.1451398135819,1.9606225762176592
472,190000,1969,7,1977,NWAmes,4.69878826707639,3245.938351838095,9.081272682618993,6,96.49568308786186,18.18107832050618
473,148000,1072,6,2005,Edwards,-4.568400880494239,3242.640377664684,8.993063700406323,3,138.0597014925373,10.579399927644397
474,440000,1976,8,2006,NridgHt,3.9114311369807115,3413.950666385819,3.92761556525573,10,222.67206477732793,28.622832979928337
475,251000,1652,8,2000,StoneBr,0.2770110908629988,3705.871748905449,9.108648061214211,2,151.9370460048426,27.144125376322176
476,132500,970,5,1963,Sawyer,4.9296479611930035,4219.955998723079,9.96541906148901,10,136.5979381443299,21.554334630962863
477,208900,1493,6,1997,CollgCr,-4.262034352646012,2079.2828805128574,8.428740977115533,4,139.91962491627595,24.63529464327014
478,380000,2643,9,2006,NridgHt,0.5385428440132074,4300.197640720248,8.60384212979706,3,143.77601210745365,20.186289565196954
479,297000,1718,8,2007,CollgCr,4.69302535619099,2993.0227290538146,3.2410786249818093,7,172.8754365541327,4.20467202994974
480,89471,1131,4,1937,OldTown,0.23097844170148818,1308.2331165373246,6.190321589719807,8,79.1078691423519,23.083529405831477
481,326000,1850,9,2004,NridgHt,1.2939863813526253,1234.203716975917,1.6053032257063107,2,176.21621621621622,6.700663077205968
482,374000,1792,9,2003,NridgHt,1.9574868898461713,2336.953274784243,1.8542614313950274,10,208.70535714285714,10.041564225455804
483,155000,1826,7,1915,OldTown,-0.4545893523222677,4139.58790844587,9.990033508299616,7,84.88499452354874,24.667409257021397
484,164000,1216,6,1998,Mitchel,1.2755808008406344,3830.723738963663,3.9397532448331987,8,134.8684210526316,16.327505447606722
485,132500,999,5,1962,Sawyer,0.8431431192310024,4154.459858689626,7.733655208439617,6,132.63263263263264,25.868251068410572
486,147000,1113,5,1950,NAmes,4.011580104909889,3069.0762257664373,8.259985477241347,6,132.0754716981132,6.784541935376294
487,156000,1073,5,1965,NAmes,-4.545536196585421,2760.795991821962,8.722209439065063,10,145.38676607642125,18.429463938903172
488,175000,1484,5,1971,NWAmes,-2.190368104077697,1589.8101068251358,9.978654676619408,1,117.9245283018868,2.971833690173718
489,160000,2414,5,1900,OldTown,4.504114840765588,2312.771014437246,3.1734683673118105,4,66.28003314001657,19.470299309430875
490,86000,630,4,1970,MeadowV,3.902637838909163,2736.077464695501,1.3631574417372974,1,136.5079365079365,22.994754114378274
491,115000,1304,5,1976,MeadowV,-0.4434324721428702,1354.401718718469,4.700723661951274,4,88.19018404907976,17.755461372372288
492,133000,1578,6,1941,NAmes,1.2013259780153671,1882.447810844845,2.1707260284605225,2,84.28390367553865,8.353829294214902
493,172785,1456,6,2006,Gilbert,-2.2261881701886734,3392.9011762549553,1.2018330024584962,5,118.67101648351648,1.4246087313365683
494,155000,1269,5,1960,NAmes,-3.118788402762387,3942.6524569567596,4.243841444273375,10,122.14342001576044,4.02374207694643
495,91300,886,5,1938,OldTown,-0.3630159506001789,4993.3900455717985,8.053644259677128,9,103.04740406320542,18.857937882683775
496,34900,720,4,1920,IDOTRR,-1.4664777197394718,4732.45332537423,6.095626221025638,10,48.47222222222222,28.065396396854155
497,430000,3228,8,1992,NoRidge,0.8365611185087207,3570.260798140766,3.8150019028931865,3,133.20941759603468,6.592764917174189
498,184000,1820,7,1925,BrkSide,-4.222653630350152,2684.992213176288,6.889078049434477,8,101.0989010989011,22.183271398600414
499,130000,899,5,1967,Sawyer,4.743948076661665,3544.709458832931,3.0881636227792963,3,144.60511679644048,26.060306365846724
500,120000,912,5,1958,NAmes,4.862107444796029,4142.606472320927,1.1294330146487652,6,131.57894736842104,15.866024264201576
501,113000,1218,6,1973,BrDale,1.9816171401974518,1473.3447636935493,7.8791804779278465,4,92.77504105090313,20.243340977387902
502,226700,1768,7,2005,Somerst,0.3609636634412041,2639.619558785153,6.613687763776082,8,128.2239819004525,24.54295184194637
503,140000,1214,5,1965,Edwards,-1.9047238371367223,4359.209142542469,7.86072362050864,6,115.32125205930807,8.18991715334751
504,289000,1801,7,1959,Crawfor,3.137950197069486,2535.331807732176,1.3504421501889905,8,160.46640755136036,9.258422390907267
505,147000,1322,6,1974,NPkVill,1.847311725538793,3287.489084908746,8.53407665047587,1,111.19515885022693,0.518511740539457
506,124500,1960,5,1952,OldTown,-3.373830606551087,3351.077443448793,6.57573580032673,6,63.52040816326531,28.911276861485174
507,215000,1911,8,1993,SawyerW,4.109271844938425,1737.9050125345575,6.070558156413761,1,112.50654107796964,27.56757439059217
508,208300,1218,6,2009,Somerst,3.2253724292316903,2448.9417666091535,6.621526433030784,1,171.01806239737274,23.054763780903194
509,161000,1378,7,1928,OldTown,4.49799913291924,2338.0451549677286,8.779899221815278,8,116.83599419448475,2.8327426188111193
510,124500,1041,5,1959,NAmes,2.2571950838836,1104.7868341282592,6.282428559030164,7,119.59654178674351,13.70133524613549
511,164900,1363,5,1951,NAmes,1.134151959357899,1096.767055565421,6.228553418993614,3,120.98312545854732,3.505806742160808
512,202665,1368,7,2005,NridgHt,-0.8175696370938113,4326.788174703093,9.916112413591893,6,148.1469298245614,0.9696478842525589
513,129900,864,5,1958,NAmes,4.3272848335401335,2092.2832398912497,7.810571503617112,9,150.34722222222223,18.67739747377162
514,134000,1080,6,1983,Mitchel,3.660638895004084,3072.3150649552617,4.980644249060218,7,124.07407407407408,28.84446780386556
515,96500,789,5,1926,Crawfor,-4.547813298938106,2194.902294355092,7.366573000296349,3,122.30671736375159,27.13460669124843
516,402861,2020,10,2009,NridgHt,-4.73633025502748,4762.716980461362,4.503074245226096,6,199.43613861386137,21.05426704059443
517,158000,2119,6,1972,NWAmes,-1.2353663312195042,2037.187035463095,3.059879162351491,4,74.56347333647948,3.3508972328637068
518,265000,2344,7,1996,NoRidge,3.1055333078183285,2718.6272509557402,6.371666891989835,3,113.05460750853243,8.587839111332855
519,211000,1796,6,1998,CollgCr,4.872761293149445,4490.921001938407,9.353638883025564,9,117.48329621380846,9.941673443116084
520,234000,2080,7,1926,Crawfor,-3.495831088964718,4367.734267167234,9.362255680139164,10,112.5,23.012926703494056
521,106250,1294,4,1900,OldTown,0.9413071535213513,1744.4056713851091,4.077147502949413,2,82.1097372488408,24.166350787435864
522,150000,1244,6,1957,NAmes,-1.1910914336897847,4210.5732391828415,5.749097195995255,1,120.57877813504822,11.860630628202653
523,159000,1664,6,1947,BrkSide,4.699143978146033,2832.7475469515707,2.904723087128751,2,95.55288461538461,12.827577900219485
524,184750,4676,10,2007,Edwards,3.4211892313570864,2931.875488341421,9.960679985489952,7,39.51026518391788,1.8130166586470544
525,315750,2398,7,1996,NoRidge,3.383287047111379,1533.9198896637752,9.830061170811422,10,131.6722268557131,9.02953319335345
526,176000,1266,7,2005,Somerst,-0.3130684020502974,1322.4060550284985,6.845580367367026,1,139.02053712480253,13.812912726740379
527,132000,928,5,1956,NAmes,-0.851804976623348,3911.7572278950606,8.23972653709726,6,142.24137931034483,3.950999868365099
528,446261,2713,9,2008,NridgHt,-2.2659292806929376,2985.844609421199,7.4359014515533,7,164.48986361960928,13.87139009227313
529,86000,605,4,1920,Edwards,-4.436245033490729,2747.4028104607182,6.338423971355214,9,142.1487603305785,25.668686461605112
530,200624,2515,6,1957,Crawfor,3.6472237625505315,3918.032914609587,1.4801319729000793,8,79.77097415506958,17.648970081889075
531,175000,1509,6,1988,Timber,3.129010091300776,4062.051595964439,5.092879082973949,6,115.97084161696488,2.8284307236331636
532,128000,1362,6,1920,BrkSide,4.9971767328613055,1635.6326706774144,7.073076719506695,3,93.97944199706315,6.154303905493093
533,107500,827,5,1955,NAmes,4.966368370739055,3440.900597910565,7.097784524953162,8,129.98790810157195,14.499058329677409
534,39300,334,1,1946,BrkSide,0.5543170560262745,1541.416329110742,4.358103565801452,7,117.66467065868264,11.163870919743456
535,178000,1414,8,2004,Gilbert,2.689874151805105,4005.5003441161825,9.475227879922276,3,125.88401697312588,11.082447076609913
536,107500,1347,5,1910,Edwards,4.44765729882428,3627.820625068558,2.5062132901310292,9,79.80697847067557,16.113389720235908
537,188000,1724,7,1998,CollgCr,3.4964739067741153,4826.458484333832,5.503235015940046,2,109.04872389791183,17.739679686888994
538,111250,864,4,1972,NAmes,-2.5265189825680237,1275.8320654256847,7.217955788957405,3,128.76157407407408,24.007416323147638
539,158000,1159,5,1968,Sawyer,-0.4945586468990646,1228.2188846050174,7.2742222530262834,2,136.3244176013805,10.558513622143298
540,272000,1601,8,2001,CollgCr,-3.70840584848505,2128.748298772801,6.83775061091934,1,169.89381636477202,24.261255349697308
541,315000,1838,9,2006,Timber,4.540510272587223,2046.8227349436238,3.4775939210667417,4,171.38193688792165,10.48903125882266
542,248000,2285,8,2000,NoRidge,1.0617463445088005,1987.9151962879992,2.4058591181795976,5,108.53391684901531,2.135273173766398
543,213250,1680,7,1998,NWAmes,-2.7135719449653726,4625.018322084146,6.723462941440398,6,126.93452380952381,16.84853570464134
544,133000,767,7,1998,NAmes,1.7170068440585675,1998.1847993980246,6.393719045254939,5,173.40286831812256,17.84311858439703
545,179665,1496,7,2006,Gilbert,1.1812824045789583,2087.798904514524,2.6142040926031687,1,120.09692513368984,28.06893724584487
546,229000,2183,7,1988,NWAmes,-1.4183728196715952,4037.5930496718547,7.34625231013507,3,104.90151168117269,21.918809118842994
547,210000,1635,6,1923,BrkSide,-3.86442407800371,2798.95936980216,5.096547925602907,1,128.44036697247705,27.574293248585967
548,129500,768,5,1970,Mitchel,1.7157319559279962,4106.842227820725,7.009845324428376,5,168.61979166666666,27.296242702168783
549,125000,825,5,1955,OldTown,0.20307700903793346,1261.464630257541,8.536303717931357,5,151.5151515151515,18.334936252618142
550,263000,2094,7,2003,Somerst,2.723183917356393,2950.284774693537,2.5275558571923087,6,125.59694364851958,16.0689809274252
551,140000,1069,6,1977,NPkVill,0.20163501111993387,1134.4544007331306,1.17230381197153,8,130.96351730589336,16.944508531326196
552,112500,928,5,1957,OldTown,3.5218150031854005,1250.612813821418,8.011923277562081,10,121.22844827586206,29.36075882647881
553,255500,1717,8,2006,NridgHt,0.5190683877448556,4625.749813377644,6.487276826373543,1,148.80605707629587,23.308446906535288
554,108000,1126,4,1949,Edwards,0.6093797153538629,1556.9814844703806,7.296756126599095,4,95.91474245115452,3.6348441913756773
555,284000,2046,7,2003,NridgHt,3.7665360265834504,3129.6827291008685,8.543394774897783,10,138.80742913000978,23.463638000051297
556,113000,1048,5,1922,BrkSide,-0.9651713378760292,2644.3824104028263,8.225298413420504,1,107.82442748091603,5.530872442497664
557,141000,1092,5,1957,NAmes,-3.6598477154935924,2389.373305035371,9.648281322359422,9,129.12087912087912,13.696841195665957
558,108000,1336,4,1920,IDOTRR,-4.71217323686661,4599.33338274909,5.823415709669064,7,80.83832335329342,6.708560329207761
559,175000,1446,7,1996,Gilbert,2.5513725567361902,1087.293587101958,5.396460693939148,7,121.02351313969571,20.842700433230277
560,234000,1557,7,2003,Blmngtn,1.203095513534647,3655.158744702356,4.616984799016571,5,150.28901734104045,26.380637217694552
561,121500,1392,5,1957,Sawyer,2.0407976809922355,4853.577736854202,2.3832193855978407,7,87.28448275862068,9.065675618317089
562,170000,1389,5,1974,Mitchel,-2.870358384910893,3240.672733847368,6.153465095938202,2,122.39020878329734,2.919316865641535
563,108000,996,5,1940,Edwards,-3.6362852441323024,4747.289848132367,3.493112718933809,4,108.43373493975903,9.305546393211417
564,185000,1674,6,1918,Edwards,-4.8545533433211805,1209.031517144095,9.291767609916779,7,110.51373954599761,20.334674808999733
565,268000,2295,7,1992,NoRidge,-1.4941244119340302,2675.173276296646,6.248717238493878,3,116.7755991285403,10.198423762856274
566,128000,1647,6,1915,SWISU,0.8991768685463306,2040.6311638482046,6.335561624572992,2,77.7170613236187,8.704308942837201
567,325000,2504,9,2005,StoneBr,-1.077559549002677,3923.283859922919,4.194321947893091,10,129.79233226837061,5.9408381222358155
568,214000,1535,7,2004,NridgHt,-0.6252507797627089,4925.188361988987,1.4679041677993674,2,139.41368078175896,15.176734592795789
569,316600,2132,8,1983,SawyerW,4.0415869449374835,2026.1202497769912,1.2856938883568976,1,148.49906191369607,8.640490430637033
570,135960,943,5,1979,NAmes,-1.5174453297669963,3616.698405896298,4.810016297378778,5,144.17815482502652,22.064805299614754
571,142600,1728,5,1965,NAmes,0.1398948915981082,1792.3905310389605,1.7610884028751408,6,82.52314814814815,2.76036085876998
572,120000,864,6,1959,NAmes,2.8365301274114305,3261.3210182864395,6.461622599861252,6,138.88888888888889,20.088974476783868
573,224500,1692,7,2009,Timber,-1.0345721767872984,2855.729946753345,8.928757050756918,9,132.68321513002365,7.5080204297492115
574,170000,1430,7,2000,Gilbert,1.2208670022787347,4888.021318526148,8.9462333486685,4,118.88111888111888,14.933738201022292
575,139000,1109,5,1971,NAmes,3.6236370874674524,3434.109090785866,6.931408691190091,1,125.33814247069432,8.939652699922188
576,118500,1216,5,1947,NAmes,4.495206236576422,2398.0254883472753,2.901086483256379,6,97.45065789473684,21.82167594231847
577,145000,1477,7,1928,SWISU,-3.5292651907096206,1456.3831395517336,8.766971482229849,5,98.1719702098849,28.386557687423284
578,164500,1320,5,1966,Sawyer,4.265876251614944,1604.987314939738,8.974840917818874,10,124.62121212121212,27.55376499435949
579,146000,1392,7,2007,Somerst,-0.07883706920461808,1901.2677198049405,2.769882264576628,6,104.88505747126437,17.711073346750688
580,131500,1795,5,1954,OldTown,-2.4175561170104167,2003.866645361192,7.636834771936095,3,73.25905292479109,14.147003946080861
581,181900,1429,6,1960,NAmes,-0.40864243761738717,4402.464231364551,3.5786759403441066,2,127.29181245626312,24.639865028461763
582,253293,2042,8,2008,NridgHt,4.800325752854771,3244.8911531300996,8.223762811176368,6,124.04162585700294,20.658127697518033
583,118500,816,6,1990,Edwards,-0.07381906007130379,3093.5636454974656,9.975141099132424,1,145.22058823529412,5.915141369399519
584,325000,2775,10,1893,OldTown,-1.712483897124918,1459.07548747687,1.2702340479645353,7,117.11711711711712,24.717116801583508
585,133000,1573,4,1935,BrkSide,1.3340085431672577,4440.55877339774,9.076292792118387,7,84.5518118245391,13.15208948714395
586,369900,2028,8,2005,Timber,-2.598543812218069,3891.257212833935,6.603674802387922,10,182.39644970414201,6.0750769691496656
587,130000,838,6,1918,BrkSide,-4.241366718913361,1270.6734476000063,9.760443572483391,7,155.13126491646779,8.813021836696528
588,137000,860,5,1982,Sawyer,-3.7112027808935077,3831.3403889190745,5.185085657737848,10,159.30232558139534,8.392047392326099
